书名,作者,出版社,出品方,副标题,原作名,出版年,页数,定价,装帧,丛书,ISBN,豆瓣评分,评价数,常用标签
编程人生,图灵俱乐部,人民邮电出版社,图灵教育,15位软件先驱访谈录,Coders,2011-1-1,473,79.00元,平装,,9787115239075, 8.5 ,596,['编程', '程序员', '计算机', '传记', '思维', '软件开发', 'Programming', '软件工程']
HTTP权威指南,David Gourley,人民邮电出版社,,权威指南,HTTP:,2012-9,720,109.00元,平装,图灵程序设计丛书·Web开发系列,9787115281487, 8.6 ,1530,['HTTP', '网络', '计算机', '互联网', '协议', 'web开发', '基础理论', '编程']
操作系统导论,[美] 雷姆兹·H.阿帕希杜塞尔（ Remzi H. Arpaci-Dusseau）,人民邮电出版社/异步社区,异步图书,,Operating,2019-6,480,119.00,平装,国外著名高等院校信息科学与技术优秀教材,9787115508232, 9.1 ,161,['操作系统', '计算机科学', '计算机', '经典', '编程', 'operating-system', '虚拟化', 'OS']
The Go Programming Language,Brian W. Kernighan,Addison-Wesley,,,,2015-11-23,320,USD,Paperback,Addison-Wesley Professional Computing Series,9780134190440, 9.3 ,294,['Go', 'golang', '编程', '计算机', '程序设计', 'Programming', 'programming', '编程语言']
像计算机科学家一样思考Python (第2版),[美] 艾伦 B. 唐尼,人民邮电出版社,,,Think,2016-7,226,49.00,平装,,9787115425515, 8.6 ,145,['Python', '编程', '计算机', 'python', '计算机科学', '入门', '思维', '艾伦·B·唐尼']
软件开发者路线图,Dave H. Hoover,机械工业出版社,,从学徒到高手,Apprenticeship,2010年9月,185,35.00元,平装,,9787111310068, 8.4 ,467,['软件开发', '职业生涯', '程序员', '编程', '计算机', '软件开发者路线图', '软件工程', 'programming']
Linux命令行与shell脚本编程大全（第3版）,[美]布鲁姆，布雷斯纳汉,人民邮电出版社,图灵教育,,,2016-8,605,109.00元,平装,图灵程序设计丛书·Linux/UNIX系列,9787115429674, 9.0 ,241,['Linux', 'shell', '计算机', 'Linux/Unix', 'Shell', 'linux', '编程', '程序设计']
A Byte of Python,Swaroop C H,Lulu,,,,2008-10-1,149,USD,Paperback,,9789577296467, 8.7 ,1191,['Python', '编程', '入门', '计算机', 'python', '教程', 'programming', '程序设计']
深入理解Java虚拟机（第3版）,周志明,机械工业出版社,,JVM高级特性与最佳实践,,2019-12,540,129.00元,平装,华章原创精品,9787111641247, 9.5 ,194,['JVM', 'Java', 'java虚拟机', '计算机', 'java', 'jvm', '虚拟机', '计算机科学']
程序员的数学,结城浩,人民邮电出版社,图灵教育,,,2012-10,232,49.00元,平装,图灵程序设计丛书·程序员的数学,9787115293688, 7.3 ,1080,['数学', '编程', '程序员的数学', '计算机', '算法', '程序员', '计算机科学', '软件开发']
Structure and Interpretation of Computer Programs - 2nd Edition (MIT),Harold Abelson,The,,,,1996-7-25,657,USD,Hardcover,,9780262011532, 9.6 ,679,['programming', '计算机', 'SICP', '计算机科学', '编程', 'scheme', 'lisp', 'MIT']
人月神话,UMLChina翻译组,清华大学出版社,,32周年中文纪念版,,2007-9,315,48.00元,平装,,9787302155676, 8.6 ,1357,['软件工程', '项目管理', '人月神话', '软件开发', '计算机', '管理', '团队', '编程']
Effective java 中文版（第2版）,俞黎敏,机械工业出版社,,,Effective,2009-1-1,287,52.00元,平装,Sun公司核心技术丛书,9787111255833, 9.1 ,1664,['java', 'Java', '编程', 'effective', '计算机', '程序设计', '经典', '软件开发']
编码,查尔斯•佩措尔德 (Charles Petzold),电子工业出版社,博文视点,隐匿在计算机软硬件背后的语言,Code:,2012-10-1,420,59.00元,平装,传世经典书丛,9787121181184, 9.3 ,543,['计算机', '计算机原理', '编程', '计算机科学', '编码', '计算机科普', '科普', '计算机组成原理']
软件随想录,Joel Spolsky,人民邮电出版社,图灵教育,程序员部落酋长Joel谈软件,More,2009,292,49.00元,平,,9787115216342, 8.7 ,2323,['软件开发', '软件工程', '计算机', '软件随想录', '编程', '程序员', '方法论', '随笔']
高效程序员的45个习惯,钱安川,/,,人民邮电出版社,,敏捷开发修炼之道,2010-01,204,35.00元,图灵程序设计丛书·程序员修炼系列,平装, 8.2 ,1142,['敏捷开发', '编程', '程序员', '软件开发', '软件工程', '方法论', '计算机', 'programming']
计算机是怎样跑起来的,[日] 矢泽久雄,人民邮电出版社,图灵教育,,,2015-5,272,39.00元,平装,图灵程序设计丛书·图解与入门系列,9787115392275, 7.4 ,495,['计算机', '计算机科学', '科普', '计算机原理', '计算机组成原理', '编程', '初级', '入门']
JavaScript语言精粹,道格拉斯•克罗克福德 (Douglas Crockford),电子工业出版社,,修订版,JavaScript:The,2012-9-1,155,49.00元,平装,O'reilly系列,9787121177408, 9.1 ,403,['JavaScript', '前端开发', '编程', 'Web开发', '前端', '计算机', 'javascript', "O'Reilly"]
JavaScript语言精粹,赵泽欣,电子工业出版社,,,JavaScript:The,2009-4,155,35.00元,平装,O'reilly系列,9787121084379, 9.1 ,1856,['JavaScript', 'Web前端开发', '编程', 'javacript', 'web开发', '计算机', "O'Reilly", 'web']
Redis 深度历险：核心原理与应用实践,钱文品,电子工业出版社,博文视点,,,2019-1,248,79,平装,,9787121350474, 8.4 ,215,['Redis', 'redis', '计算机', 'Redis技术必备', '编程', 'Redis踩坑必读', '数据库', 'Nosql']
C Primer Plus,Stephen Prata,人民邮电出版社,,（第五版）,,2005-2-1,626,60.00元,平装(无盘),,9787115130228, 9.1 ,1874,['编程', 'c', 'c语言', '计算机', '程序设计', 'C', '经典', 'programming']
C语言程序设计,K. N. King,人民邮电出版社,图灵教育,现代方法,C,2010-4-1,600,79.00元,平装,图灵程序设计丛书·C/C++系列,9787115219572, 9.3 ,423,['C语言', 'C', '程序设计', '编程', '计算机', 'C/C++', '编程语言', '计算机科学']
领域驱动设计,埃文斯,人民邮电出版社,,软件核心复杂性应对之道,,2010-11,369,69.00元,平装,图灵程序设计丛书·程序员修炼系列,9787115238870, 9.2 ,210,['领域驱动设计', '软件工程', '软件架构', '架构', '领域驱动', '程序设计', '软件开发', '计算机']
程序员代码面试指南（第2版）,左程云,电子工业出版社,博文视点,IT名企算法与数据结构题目最优解,,2019-1-1,576,109.00元,平装,,9787121354861, 8.8 ,29,['算法', '面试', '编程', '计算机', '面试求职', '数据结构与算法', 'JAVA', '计算机科学之代码']
你不知道的JavaScript（上卷）,[美] Kyle Simpson,人民邮电出版社,,,,2015-4,195,49.00元,平装,你不知道的JavaScript,9787115385734, 9.3 ,829,['JavaScript', '前端开发', 'javascript', '前端', '编程', 'Web前端开发', '计算机', 'Web']
实现领域驱动设计,Vaughn Vernon,电子工业出版社,博文视点,,Implementing,2014-3,584,99.00元,平装,,9787121224485, 8.5 ,265,['领域驱动设计', 'DDD', '软件架构', '架构', '软件开发', '软件工程', '程序设计', '编程']
The Pragmatic Programmer,Andrew Hunt,Addison-Wesley,,From,,1999-10-30,352,USD,Paperback,,9780201616224, 8.9 ,333,['编程', 'programming', '程序员修养', '计算机', '软件开发', '程序设计', '计算机科学', 'Pragmatic']
大话设计模式,程杰,清华大学出版社,,,,2007-12-1,368,45.00元,平装,大话系列,9787302162063, 8.3 ,2000,['设计模式', '编程', '软件工程', '计算机', '软件工程&设计模式', '软件开发', '软件设计', '技术']
Flask Web开发实战,李辉,机械工业出版社,,入门、进阶与原理解析,,2018-8-1,704,129,平装,Web开发技术丛书,9787111606598, 8.8 ,150,['Python', 'Flask', 'Web', 'python', 'flask', '编程', 'web', '计算机']
代码之髓,[日] 西尾泰和,人民邮电出版社,图灵教育,编程语言核心概念,コーディングを支える技術,2014-8,236,45.00元,平装,图灵程序设计丛书,9787115361530, 8.1 ,332,['编程', '编程语言', '计算机', '程序设计', '编程艺术', 'Programming', '计算机科学', '编译原理']
大型网站技术架构,李智慧,电子工业出版社,博文视点,核心原理与案例分析,,2013-9-1,218,59.00元,平装,,9787121212000, 7.9 ,1647,['架构', '互联网', 'Web', '计算机', '网站', 'Web开发', '服务器', '软件开发']
精通正则表达式,余晟,电子工业出版社,,第3版,Mastering,2007,515,75,平装,O'reilly系列,9787121046841, 8.9 ,1072,['正则表达式', '编程', '计算机', 'regex', '正则', 'Programming', '精通正则表达式第三版', '编程基础']
从Python开始学编程,Vamei,电子工业出版社,,,,2016-11-24,208,CNY,其他,,9787121301995, 8.4 ,173,['Python', '编程', '入门', 'python', '计算机', '作为python入门极好，还是有点遗憾', '计算机科学', 'Python,编程']
C#图解教程,索利斯 (Daniel M.Solis),人民邮电出版社,,第4版,Illustrated,2013-7-1,524,89.00元,平装,图灵程序设计丛书·微软技术系列,9787115320902, 9.3 ,146,['C#', '编程', '.NET', '计算机', '编程语言', '入门', 'Programming', '图解']
Kafka权威指南,Neha Narkhede,人民邮电出版社,,,Kafka:,2017-12-26,214,69.00元,平装,图灵程序设计丛书,9787115473271, 8.7 ,272,['Kafka', '消息队列', '分布式', '大数据', '计算机', '架构', '大数据流', '计算机科学']
垃圾回收的算法与实现,中村成洋,人民邮电出版社,图灵教育,,ガベージコレクションのアルゴリズムと実装,2016-7-1,456,99.00元,平装,图灵程序设计丛书,9787115427472, 8.2 ,131,['GC', '垃圾回收', '算法', 'JVM', '计算机', '计算机科学', '编译原理', '性能']
从零开始学架构,李运华,电子工业出版社,博文视点,照着做，你也能成为架构师,,2018-9-21,324,99,平装,,9787121347917, 8.3 ,174,['架构', '软件架构', '计算机', 'IT', '软件工程', '技术', '编程', '计算科学']
UNIX网络编程,史蒂文斯,清华大学出版社,,第1卷:套接口API(第3版),Unix,2006-1,848,98.00元,平装,,9787302119746, 9.5 ,965,['UNIX', '网络编程', '网络', '编程', '计算机', 'linux', 'network', 'programming']
The Art of UNIX Programming,[美]
            Eric S·Raymond,Addison-Wesley,,,,2003-10-3,560,USD,Paperback,Addison-Wesley Professional Computing Series,9780131429017, 9.0 ,431,['Unix', 'Programming', '编程', '哲学', '计算机', 'Linux', '经典', '开源']
微服务设计,[英] Sam Newman,人民邮电出版社,,,,2016-5,228,69.00元,平装,,9787115420268, 8.2 ,745,['微服务', '架构', '软件架构', '计算机', '软件工程', '模式与架构', '编程', '互联网']
冒号课堂,郑晖,电子工业出版社,博文视点,编程范式与OOP思想,,2009-10,476,65.00元,平装,,9787121095450, 8.9 ,572,['编程范式', '编程', '程序设计', '计算机', '软件开发', '软件工程', 'programming', '设计模式']
深度探索C++对象模型,[美]
            Stanley B·Lippman,华中科技大学出版社,,,Inside,2001-5,320,54.00元,平装,,9787560924182, 9.1 ,1450,['C++', '编程', 'C/C++', '计算机', '经典', '程序设计', 'programming', '对象']
微服务架构设计模式,[美]　克里斯?理查森（Chris Richardson）,机械工业出版社,,,Microservices,2019-5,,139元,平装-胶订,架构师书库,9787111624127, 9.1 ,214,['微服务', '架构设计', '架构', '计算机', '软件开发', '设计模式', '云计算', '好书，值得一读']
Python语言及其应用,[美] Bill Lubanovic,人民邮电出版社,,,,2016-1,383,79.00元,平装,图灵程序设计丛书·Python系列,9787115407092, 8.5 ,226,['Python', '编程', 'python', '计算机', '程序设计', '入门', '计算机科学', 'Programming']
自制搜索引擎,[日]山田浩之,人民邮电出版社,图灵教育,,検索エンジン自作入門,2016-1,208,39.00元,平装,图灵程序设计丛书·自制系列,9787115411709, 7.8 ,37,['搜索引擎', '计算机', '编程', '软件开发', '计算机科学技术', 'Programming', 'IT', '计算机科学']
垃圾回收算法手册：自动内存管理的艺术,Richard Jones,机械工业出版社,,自动内存管理的艺术,The,2016-3,437,139,平装,计算机科学丛书,9787111528821, 8.2 ,27,['垃圾回收', 'GC', '计算机', 'JVM', '编程', '编译原理', 'VM', '编译器']
调试九法,David J.Agans,人民邮电出版社,,软硬件错误的排查之道,Debugging:,2010-12-7,142,35.00元,平装,图灵程序设计丛书·程序员修炼系列,9787115240576, 9.0 ,177,['调试', '编程', 'Debug', '计算机', '调试九法', '程序设计', '计算机科学', 'Programming']
Go程序设计语言,艾伦 A. A. 多诺万,机械工业出版社,,,The,2017-5,286,79,,计算机科学丛书,9787111558422, 8.7 ,306,['Go语言', 'Go', '计算机', '编程', '计算机科学', 'Golang', 'golang', 'go语言']
码农翻身,刘欣,电子工业出版社,博文视点,用故事给技术加点料,,2018-6-1,296,69.00元,平装,,9787121341175, 8.8 ,502,['计算机', '编程', '技术科普', 'IT', '计算机科学', '通俗', '程序设计', '技术']
Redis开发与运维,付磊,机械工业出版社,,,,2017-3-1,,89.00,平装,数据库技术丛书,9787111557975, 8.9 ,294,['Redis', 'redis', '数据库', '运维', '计算机', 'NoSQL', 'redis集群', '开发']
现代编译原理,[美]Andrew W.Appel,人民邮电出版社,图灵教育,C语言描述（修订版）,,2018-4,400,89.00元,平装,图灵计算机科学丛书,9787115476883, 9.1 ,29,['编译原理', '计算机科学', '计算机', '虎书', '编程', 'Compiler', '编译', '编译器']
集体智慧编程,莫映,电子工业出版社,,,Programming,2009-1,364,59.80元,平装,O'reilly系列,9787121075391, 9.0 ,1477,['数据挖掘', '机器学习', '算法', '人工智能', '编程', '计算机', '集体智慧', '计算机科学']
Effective Modern C++,Scott Meyers,O'Reilly,,42,,2014-12,320,USD,Paperback,,9781491903995, 9.5 ,294,['C++', 'C++11', 'C/C++', '编程', '计算机', 'Programming', '程序设计', 'effective']
JavaScript设计模式与开发实践,曾探,人民邮电出版社,,,,2015-5,294,59.00元,平装,图灵原创,9787115388889, 9.1 ,410,['JavaScript', '设计模式', '前端开发', '前端', 'Web前端', 'javascript', '编程', '计算机']
深入浅出Node.js,朴灵,人民邮电出版社,,,,2013-12-1,332,69.00元,平装,图灵原创,9787115335500, 8.6 ,996,['node.js', 'JavaScript', 'Node.js', '编程', 'Web', '计算机', 'nodejs', '技术']
编程语言实现模式,Terence Parr,华中科技大学出版社,,,Language,2012-3-20,388,72.00元,平装,,9787560977003, 8.4 ,233,['编译原理', '编程语言', '程序设计', '计算机', '编程', '计算机科学', '设计模式', 'Programming']
数据库系统概念,（美）Abraham Silberschatz,机械工业出版社,,（原书第6版）,Database,2012-3,805,99.00元,平装,计算机科学丛书,9787111375296, 8.4 ,310,['数据库', '数据库系统概念', '计算机', '计算机科学', '数据库-基础', '编程', 'database', '计算机科学丛书']
Python核心编程（第3版）,[美] Wesley Chun,人民邮电出版社,,,,2016-5,660,CNY,平装,,9787115414779, 7.9 ,201,['Python', 'python', '编程', '计算机', '程序设计', '软件开发', '进阶', '计算机科学']
数据结构,邓俊辉,清华大学出版社,,C++语言版,,2013-9,389,39.00元,平装,清华大学计算机系列教材,9787302330646, 9.4 ,338,['数据结构', 'C++', '计算机', '数据结构与算法', '算法', '邓俊辉', '编程', '算法与数据结构']
